movieID,name,releaseDate,duration,genres,ratingFromTomato,contentRating,ratingFromIMDB,directorID,userID
1099,The Gunman,2016,-1,Western,16.11817279505972,R,-1.0,679,599
283,Dead Birds,2004,91,"Horror,Thriller,Western",44.378350940954164,R,5.25,666,599
1334,Voices of Iraq,2004,80,"Documentary,War",57.9137671248178,NR,6.9,91,599
1355,Where Hands Touch,2018,122,"Drama,Romance,War",43.0,PG-13,7.380952380952381,853,599
413,Girlfight,2000,110,"Drama,Sport",88.22527846944823,R,6.833333333333333,432,599
369,Fightville,2011,85,"Documentary,Sport",62.67023943159972,NR,6.5,278,599
706,Much Ado About Nothing,2011,161,"Comedy,Romance",85.90817658648687,PG-13,8.6,957,599
816,Prom Night,2022,-1,"Drama,Horror",47.35402297310863,R,-1.0,772,600
515,I.Q.,2009,80,"Drama,Horror,Thriller",44.67253028650793,PG,6.8,1141,600
1099,The Gunman,2016,-1,Western,16.11817279505972,R,-1.0,679,600
283,Dead Birds,2004,91,"Horror,Thriller,Western",44.378350940954164,R,5.25,666,600
844,Resistance,2011,92,"Drama,Thriller,War",67.75209684248901,NR,4.9,948,600
234,Citizen Soldier,2016,105,"Documentary,War",86.93983062696341,R,5.8,606,600
311,Doctor Strange,2016,115,"Action,Adventure,Fantasy",87.81387368798067,PG-13,8.076923076923077,256,600
375,Fix,2021,85,"Drama,Musical",60.420883888494345,R,-1.0,798,601
1003,The Ballad of Buster Scruggs,2018,133,"Comedy,Drama,Musical",89.3305333343474,R,7.4,44,601
1235,The Viral Factor,2012,122,"Action,Drama,Thriller",55.38629166774317,NR,5.9,438,601
190,Brother,1997,96,"Crime,Drama,Thriller",46.476933985256125,R,8.11111111111111,155,601
676,Meet Dave,2008,90,"Adventure,Comedy,Family",20.019891298790984,PG,4.875,111,601
485,High Ground,2020,104,"Action,Adventure,Drama",95.1462493587451,NR,6.588235294117647,398,601
54,Akeelah and the Bee,2006,112,"Drama,Family",84.31065047286656,PG,8.076923076923077,148,601
732,No Strings Attached,1993,97,Musical,49.116793245773444,R,-1.0,1282,602
1106,The High Note,2020,113,"Drama,Music,Romance",70.22101206475682,PG-13,5.409090909090909,303,602
762,Only You,2021,85,"Comedy,Horror",51.55568681645068,PG,3.7,1074,602
1365,Wild America,1997,106,"Action,Adventure,Comedy",27.0,PG,6.4,254,602
887,Secret of the Wings,2012,75,"Animation,Family,Fantasy",61.837582748483456,G,7.1,305,602
779,Paradise Hills,2019,95,"Fantasy,Sci-Fi,Thriller",64.21448330951674,NR,4.7368421052631575,1245,602
996,The Angels' Share,2012,101,"Comedy,Crime,Drama",89.16585898754334,NR,8.071428571428571,460,602
758,One False Move,1992,105,"Crime,Drama,Thriller",93.6004913620833,R,7.285714285714286,79,603
1268,Thursday,2006,89,"Action,Adventure,Crime",45.32133950553578,R,7.2,1056,603
514,I'm Not Ashamed,2016,112,"Biography,Drama",19.346840405614813,PG-13,6.315789473684211,162,603
313,Dolemite Is My Name,2019,118,"Biography,Comedy,Drama",94.26088749803566,R,7.714285714285714,191,603
804,Playing God,2017,95,Documentary,13.377899933835712,R,6.2,737,603
796,Phoenix,2018,70,Documentary,95.12350187603417,PG-13,-1.0,1221,603
311,Doctor Strange,2016,115,"Action,Adventure,Fantasy",87.81387368798067,PG-13,8.076923076923077,256,603
567,Kahlil Gibran's The Prophet,2014,85,"Animation,Drama",66.63863806857138,PG,7.0,768,604
817,Promare,2019,111,"Action,Adventure,Animation",95.57520418993442,PG-13,7.1,380,604
743,Nutty Professor II: The Klumps,2000,106,"Comedy,Romance,Sci-Fi",26.86575504952314,PG-13,4.615384615384615,620,604
632,Lost in Yonkers,1993,114,"Comedy,Drama",68.62932594644987,PG,6.8,101,604
143,"Big Mommas: Like Father, Like Son",2011,107,"Action,Comedy,Crime",7.750319553471414,PG-13,4.125,697,604
1118,The Informer,2019,113,"Action,Crime,Drama",94.74423981781518,NR,6.3,259,604
74,Amazing Grace,2020,55,Documentary,96.04619275088467,G,9.6,510,604
1056,The East,2020,137,"Drama,Thriller,War",76.21063436344129,PG-13,5.2,995,605
520,In Love and War,2011,135,War,13.324962724564747,PG-13,6.8,1129,605
45,Ad Astra,2009,51,Musical,82.15831537580983,PG-13,-1.0,1009,605
1003,The Ballad of Buster Scruggs,2018,133,"Comedy,Drama,Musical",89.3305333343474,R,7.4,44,605
1325,Veer-Zaara,2004,192,"Drama,Family,Musical",92.0,NR,8.692307692307692,126,605
395,Free Men,2011,99,"Drama,History,Romance",76.0356214875293,NR,6.6,289,606
544,It's Better to Jump,2013,75,"Documentary,History",69.11167424366523,NR,5.6,1134,606
461,Haunter,2013,97,"Fantasy,Horror,Mystery",55.30958609667908,NR,7.2105263157894735,527,606
1220,The Titan,2018,97,"Drama,Mystery,Romance",17.507594329447898,NR,4.428571428571429,1036,606
838,Remember,2015,94,"Drama,Mystery,Thriller",69.25186724203971,R,8.272727272727273,12,606
319,Dora and the Lost City of Gold,2019,102,"Adventure,Animation,Comedy",84.82571387489669,PG,5.857142857142857,179,607
1375,Wonder Woman: Bloodlines,2019,83,"Action,Animation,Fantasy",88.0,PG-13,4.916666666666667,1203,607
1032,The Cobbler,2014,99,"Comedy,Drama,Fantasy",11.135373860283822,PG-13,5.615384615384615,489,607
105,Babel,1999,95,"Adventure,Family,Fantasy",69.12191370119153,R,3.6,571,607
1381,X-Men: First Class,2011,131,"Action,Adventure,Sci-Fi",86.0,PG-13,8.307692307692308,677,607
62,All I Can Say,2019,102,"Documentary,Music",79.04401286980763,NR,7.7,226,608
548,Jackie & Ryan,2014,90,"Drama,Family,Music",66.2641961924122,PG-13,5.9,478,608
1253,The Wrong Man,1993,104,"Romance,Thriller",90.05998951428109,PG,5.9,487,608
131,Bend It Like Beckham,2002,112,"Comedy,Drama,Romance",84.73556085764038,PG-13,7.666666666666667,214,608
1132,The Kid Who Would Be King,2019,120,"Action,Adventure,Family",86.9493281220157,PG,6.466666666666667,234,608
1386,Zathura: A Space Adventure,2005,101,"Action,Adventure,Comedy",76.0,PG,6.714285714285714,286,608
16,"4 Months, 3 Weeks and 2 Days",2007,113,Drama,93.55187243185736,R,8.444444444444445,519,608
1026,The Children of Huang Shi,2008,125,"Drama,War",29.501036939687047,R,7.0,123,609
1269,Timbuktu,2014,96,"Drama,War",95.37248715439236,PG-13,7.461538461538462,629,609
1355,Where Hands Touch,2018,122,"Drama,Romance,War",43.0,PG-13,7.380952380952381,853,609
747,October Gale,2014,91,"Drama,Romance,Thriller",17.03088843878856,NR,5.2,523,609
295,Delhi Belly,2011,103,"Action,Comedy,Crime",88.07902982403671,NR,8.166666666666666,1089,609
568,Kal Ho Naa Ho,2003,186,"Comedy,Drama,Musical",71.48922314392811,NR,7.142857142857143,131,610
226,Chicago,2002,113,"Comedy,Crime,Musical",85.83170077924096,PG-13,8.307692307692308,482,610
372,Firestarter,2020,96,Documentary,36.232230968428176,R,8.1,723,610
142,Big Momma's House 2,2006,99,"Comedy,Crime",5.84386132260578,PG-13,5.9411764705882355,697,611
508,I Love You Phillip Morris,2009,102,"Biography,Comedy,Crime",71.65429252451028,R,6.923076923076923,291,611
922,Snapshots,2018,95,Drama,74.15850876127936,NR,8.724137931034482,485,611
390,Framing John DeLorean,2019,109,"Biography,Documentary,Drama",88.55268976761867,NR,6.5,144,612
245,Come Sunday,2018,106,"Biography,Drama",72.60912785709056,NR,6.0,483,612
1355,Where Hands Touch,2018,122,"Drama,Romance,War",43.0,PG-13,7.380952380952381,853,612
1239,The Warriors,2016,-1,War,88.15132082798551,R,5.4,810,612
401,Frost/Nixon,2008,122,"Biography,Drama,History",91.62401278572914,R,8.272727272727273,4,612
1114,The Hunting of the President,2004,90,Documentary,72.86052922187714,NR,6.9,552,613
1060,The End of the Line,2015,85,"Documentary,Drama",77.24637595558902,NR,-1.0,1109,613
568,Kal Ho Naa Ho,2003,186,"Comedy,Drama,Musical",71.48922314392811,NR,7.142857142857143,131,613
375,Fix,2021,85,"Drama,Musical",60.420883888494345,R,-1.0,798,613
1145,The Lives of Others,2006,137,"Drama,Mystery,Thriller",92.0048457174273,R,9.0,94,613
1191,The Rabbi's Cat,2011,100,"Animation,Comedy,Fantasy",94.74028844594466,NR,7.1,1093,614
826,Race,2007,99,"Animation,Sci-Fi",62.7238630952051,PG-13,4.5,185,614
352,Falcon Rising,2014,103,"Action,Adventure,Crime",41.98334515001984,R,6.142857142857143,158,614
691,Missing Link,2019,93,"Adventure,Animation,Comedy",87.20189204000131,PG,6.117647058823529,1053,614
968,Strings,2021,84,Horror,77.88418951452765,PG,4.9,1293,614
159,Blood Money,2017,78,"Drama,Horror,Mystery",45.515309930059274,R,5.2,1092,614
879,Scarborough,2021,136,Drama,60.98502424137357,NR,8.2,1179,614
600,Left Behind: The Movie,2000,100,"Action,Drama,Fantasy",17.041928805253367,PG-13,5.866666666666666,607,615
800,Pinky,2020,100,Fantasy,51.70498994396086,NR,7.4,1069,615
403,Fury,2009,83,"Comedy,Music,Thriller",77.15380011155587,R,5.0,1114,615
774,Overnight,2012,95,"Comedy,Romance",79.39366740959902,R,7.0,190,615
568,Kal Ho Naa Ho,2003,186,"Comedy,Drama,Musical",71.48922314392811,NR,7.142857142857143,131,615
441,Grumpier Old Men,1995,101,"Comedy,Romance",18.597680249481165,PG-13,6.538461538461538,257,615
919,Slumdog Millionaire,2008,120,"Drama,Romance",90.72582305905695,R,8.333333333333334,43,615
395,Free Men,2011,99,"Drama,History,Romance",76.0356214875293,NR,6.6,289,616
211,Catch a Fire,2006,101,"Biography,Drama,History",73.99547382898567,PG-13,6.833333333333333,533,616
802,Planes,2013,91,"Adventure,Animation,Comedy",23.99856507854798,PG,5.5,343,616
684,Metropia,2009,86,"Animation,Drama,Mystery",46.6012031606361,NR,6.2,604,616
280,David & Layla,2005,106,"Comedy,Drama,Romance",51.34247812806804,R,7.9523809523809526,916,616
193,Buffy the Vampire Slayer,1992,86,"Action,Comedy,Fantasy",34.96016330962285,PG-13,4.8125,434,616
613,Limelight,2003,90,Comedy,70.47240797212933,NR,8.8,842,616
1145,The Lives of Others,2006,137,"Drama,Mystery,Thriller",92.0048457174273,R,9.0,94,617
514,I'm Not Ashamed,2016,112,"Biography,Drama",19.346840405614813,PG-13,6.315789473684211,162,617
1222,The Treasure,2017,157,"Action,Adventure,Drama",93.31451451112792,NR,7.0,143,617
923,Snow Day,2000,89,"Adventure,Comedy,Family",28.650894068497728,PG,4.857142857142857,423,617
131,Bend It Like Beckham,2002,112,"Comedy,Drama,Romance",84.73556085764038,PG-13,7.666666666666667,214,617
1189,The Proposition,1996,93,"Adventure,Drama,Romance",85.68042299339785,R,4.6,347,617
318,Door to Door,2016,60,Horror,56.955387526803335,NR,8.7,1270,617
1099,The Gunman,2016,-1,Western,16.11817279505972,R,-1.0,679,618
283,Dead Birds,2004,91,"Horror,Thriller,Western",44.378350940954164,R,5.25,666,618
598,Lean on Pete,2017,121,"Adventure,Drama",89.25964330851883,R,5.866666666666666,341,618
941,Spiders,2013,89,"Action,Adventure,Comedy",11.38671811392117,PG-13,4.444444444444445,647,618
1235,The Viral Factor,2012,122,"Action,Drama,Thriller",55.38629166774317,NR,5.9,438,618
1352,What Lies Beneath,2018,-1,"Drama,Mystery,Thriller",46.0,PG-13,-1.0,730,618
617,Little Manhattan,2005,84,"Comedy,Family,Romance",78.64406929470782,PG,8.857142857142858,453,618
272,Dancer in the Dark,2000,140,"Crime,Drama,Musical",69.23306418013907,R,6.909090909090909,76,619
80,Amos & Andrew,1993,96,"Comedy,Crime",18.614648375181222,PG-13,5.7,297,619
1054,The Drowning,2016,95,"Drama,Thriller",50.85603585691171,NR,4.12,325,619
1323,Valkyrie,2008,121,"Drama,History,Thriller",62.0,PG-13,6.6,66,619
996,The Angels' Share,2012,101,"Comedy,Crime,Drama",89.16585898754334,NR,8.071428571428571,460,619
1099,The Gunman,2016,-1,Western,16.11817279505972,R,-1.0,679,620
283,Dead Birds,2004,91,"Horror,Thriller,Western",44.378350940954164,R,5.25,666,620
795,Phantasm: Ravager,2016,85,"Action,Fantasy,Horror",55.509991339141166,NR,5.214285714285714,355,620
457,Harold's Going Stiff,2011,77,"Comedy,Horror",92.94351657282873,NR,5.8,819,620
919,Slumdog Millionaire,2008,120,"Drama,Romance",90.72582305905695,R,8.333333333333334,43,620
903,Shaun the Sheep Movie,2015,85,"Adventure,Animation,Comedy",95.29006010156752,PG,7.7272727272727275,195,621
667,Mars,2010,90,"Animation,Comedy,Sci-Fi",79.90633982923327,NR,6.0,96,621
1003,The Ballad of Buster Scruggs,2018,133,"Comedy,Drama,Musical",89.3305333343474,R,7.4,44,621
626,Longing,2011,50,"Biography,Documentary,Music",81.21336532860316,NR,-1.0,1188,621
479,Hellboy,2019,120,"Action,Adventure,Fantasy",80.63991142146006,PG-13,6.2631578947368425,481,621
424,Godzilla: King of the Monsters,2019,132,"Action,Adventure,Fantasy",43.35970740826145,PG-13,6.117647058823529,726,621
1325,Veer-Zaara,2004,192,"Drama,Family,Musical",92.0,NR,8.692307692307692,126,621
1056,The East,2020,137,"Drama,Thriller,War",76.21063436344129,PG-13,5.2,995,622
1172,The Ottoman Lieutenant,2017,106,"Drama,War",16.328606431404424,NR,5.7,598,622
418,Glitter,2001,104,"Drama,Music,Romance",7.100517782449204,PG-13,4.6923076923076925,240,622
773,Overdrive,2004,127,"Comedy,Music",31.69857068301355,PG-13,1.3,664,622
1263,Thor: Ragnarok,2017,130,"Action,Adventure,Comedy",91.1294804119655,PG-13,8.583333333333334,227,622
1386,Zathura: A Space Adventure,2005,101,"Action,Adventure,Comedy",76.0,PG,6.714285714285714,286,623
950,Star Wars: Episode VII - The Force Awakens,2015,138,"Action,Adventure,Sci-Fi",90.43749962819405,PG-13,8.6,128,623
254,Cool Runnings,1993,98,"Adventure,Comedy,Family",75.56108390361265,PG,7.333333333333333,114,623
560,Joker,1993,-1,"Comedy,Drama,Family",67.99243709881057,R,7.1,671,623
847,Retreat,2013,-1,Documentary,66.6984114065743,R,-1.0,910,623
697,Mommy Dead and Dearest,2017,82,"Crime,Documentary",93.58379466803734,NR,7.4,1225,623
226,Chicago,2002,113,"Comedy,Crime,Musical",85.83170077924096,PG-13,8.307692307692308,482,623
1078,The Flintstones,1994,91,"Comedy,Family,Fantasy",19.381614910818193,PG,4.833333333333333,452,624
479,Hellboy,2019,120,"Action,Adventure,Fantasy",80.63991142146006,PG-13,6.2631578947368425,481,624
150,Blackwood,2014,90,"Horror,Thriller",38.63820752671805,NR,5.3,982,624
911,Silk,2018,-1,"Action,Thriller",10.135830169960563,R,-1.0,1170,624
246,Coming Soon,2013,90,Comedy,19.32732301396488,R,8.4,1181,624
553,Jem and the Holograms,2015,118,"Adventure,Drama,Family",20.138058686293544,PG,4.823529411764706,223,625
725,Nicholas Nickleby,2002,132,"Adventure,Drama,Romance",78.60003754237631,PG,7.428571428571429,492,625
377,Flatliners,2017,109,"Drama,Horror,Mystery",51.02266514077107,R,4.733333333333333,539,625
447,H,2002,106,"Drama,Mystery,Thriller",82.44629222944855,R,5.9,762,625
957,Stomp the Yard,2007,115,"Drama,Music,Romance",25.25950266247197,PG-13,6.333333333333333,806,625
231,Chinese Box,1997,99,"Drama,Romance",55.92061123042908,R,6.3,686,625
996,The Angels' Share,2012,101,"Comedy,Crime,Drama",89.16585898754334,NR,8.071428571428571,460,625
53,Ajami,2009,124,"Crime,Drama",94.71448404280491,NR,7.3,1051,626
473,Heaven Knows What,2014,97,"Crime,Drama",86.79777393379945,R,6.8,881,626
1256,There Be Dragons,2011,122,"Biography,Drama,War",11.380529200673784,PG-13,6.428571428571429,393,626
52,Air Guitar Nation,2006,81,"Biography,Documentary,Music",86.62921962871393,R,7.1,797,626
281,Day Night Day Night,2006,94,"Crime,Drama,Thriller",66.94467989028462,G,6.2,461,626
1118,The Informer,2019,113,"Action,Crime,Drama",94.74423981781518,NR,6.3,259,626
1325,Veer-Zaara,2004,192,"Drama,Family,Musical",92.0,NR,8.692307692307692,126,626
202,Calling All Earthlings,2018,74,"Documentary,History,Sci-Fi",65.64022502302612,NR,6.8,171,627
1174,The Overture,2004,103,"Biography,Drama,History",54.98346230503891,NR,7.9,902,627
511,I Wish,2012,81,Fantasy,91.93937046382844,PG,8.1,1104,627
1305,Undertow,2009,97,"Drama,Fantasy,Romance",55.0,R,7.7,906,627
943,Splintered,2010,85,"Horror,Thriller",26.29705250174054,NR,4.0,769,627
865,Safe,2012,94,"Action,Crime,Thriller",58.295173356469164,R,6.636363636363637,712,627
1325,Veer-Zaara,2004,192,"Drama,Family,Musical",92.0,NR,8.692307692307692,126,627
621,Local Color,2006,107,Drama,36.25994120341316,R,6.8,302,628
672,May,2007,110,Drama,68.60004779176869,R,6.9,574,628
768,Oscar and Lucinda,1997,132,"Drama,Romance",70.84736577590951,R,7.0,35,628
517,Ice Castles,2010,95,"Drama,Romance,Sport",55.755516671073124,PG,6.1,710,628
1061,The Evening Star,1996,129,"Comedy,Drama,Romance",24.086599708237884,PG-13,5.9,352,628
271,Damsels in Distress,2011,99,"Comedy,Drama,Romance",74.37249352244591,PG-13,5.8,72,628
849,Riding Alone for Thousands of Miles,2005,107,Drama,80.66963999497189,PG,8.615384615384615,716,628
265,Crooked Arrows,2012,105,"Drama,Sport",40.258738346077934,PG-13,5.9,575,629
462,Havana Motor Club,2015,80,"Documentary,Drama,Sport",88.18604483611145,NR,7.4,846,629
732,No Strings Attached,1993,97,Musical,49.116793245773444,R,-1.0,1282,629
45,Ad Astra,2009,51,Musical,82.15831537580983,PG-13,-1.0,1009,629
794,Persepolis,2007,96,"Animation,Biography,Drama",93.82268917634251,PG-13,8.416666666666666,925,629
915,Slash,2016,100,"Comedy,Fantasy,Romance",90.75431312479532,NR,5.9,456,630
1287,Trekkies,1997,86,"Comedy,Documentary",86.0,PG,5.625,535,630
1078,The Flintstones,1994,91,"Comedy,Family,Fantasy",19.381614910818193,PG,4.833333333333333,452,630
207,Carrie Pilby,2016,98,"Comedy,Drama",64.56956695717145,NR,6.0,399,630
226,Chicago,2002,113,"Comedy,Crime,Musical",85.83170077924096,PG-13,8.307692307692308,482,630
1316,Us,2014,163,"Comedy,Drama,Fantasy",93.0,R,8.0,904,631
1305,Undertow,2009,97,"Drama,Fantasy,Romance",55.0,R,7.7,906,631
1325,Veer-Zaara,2004,192,"Drama,Family,Musical",92.0,NR,8.692307692307692,126,631
1135,The King and I,2018,160,"Drama,Musical,Romance",18.79369229655622,G,8.0,344,631
125,Bedtime Stories,2002,-1,"Drama,Romance",27.58917139120638,PG,8.7,252,631
45,Ad Astra,2009,51,Musical,82.15831537580983,PG-13,-1.0,1009,632
241,Cocktail,2010,111,"Drama,Musical,Thriller",61.880435342583,NR,7.2,863,632
669,Mary and Max,2009,92,"Animation,Comedy,Drama",93.34959563589686,G,8.23076923076923,273,632
1269,Timbuktu,2014,96,"Drama,War",95.37248715439236,PG-13,7.461538461538462,629,633
1355,Where Hands Touch,2018,122,"Drama,Romance,War",43.0,PG-13,7.380952380952381,853,633
1099,The Gunman,2016,-1,Western,16.11817279505972,R,-1.0,679,633
283,Dead Birds,2004,91,"Horror,Thriller,Western",44.378350940954164,R,5.25,666,633
756,On_Line,2002,97,Drama,37.90702775342234,R,5.4,692,633
482,Her,2013,126,"Drama,Romance,Sci-Fi",92.94342042303748,R,7.090909090909091,107,633
311,Doctor Strange,2016,115,"Action,Adventure,Fantasy",87.81387368798067,PG-13,8.076923076923077,256,633
283,Dead Birds,2004,91,"Horror,Thriller,Western",44.378350940954164,R,5.25,666,634
1099,The Gunman,2016,-1,Western,16.11817279505972,R,-1.0,679,634
1235,The Viral Factor,2012,122,"Action,Drama,Thriller",55.38629166774317,NR,5.9,438,634
1231,The Vanishing,2018,107,"Crime,Drama,Mystery",48.56824235764254,R,5.157894736842105,536,634
617,Little Manhattan,2005,84,"Comedy,Family,Romance",78.64406929470782,PG,8.857142857142858,453,634
801,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,"Action,Adventure,Fantasy",78.03445098994887,PG-13,7.181818181818182,678,635
541,Isn't It Romantic,2019,89,"Comedy,Fantasy,Musical",70.61574749521569,PG-13,6.0,642,635
169,Body of War,2007,87,"Documentary,War",78.89216210844317,NR,7.8,102,635
705,Mr. Gaga: A True Story of Love and Dance,2015,100,"Biography,Documentary",87.86086011962115,NR,7.5,831,635
1383,Yesterday,2009,95,"Action,Comedy,Drama",63.0,PG-13,5.6,1084,635
152,Bleach,2018,108,"Action,Adventure,Fantasy",63.73541063169616,NR,6.090909090909091,609,635
297,Descent,2020,60,"Adventure,Biography,Documentary",35.55635930853329,R,8.2,1267,635
1172,The Ottoman Lieutenant,2017,106,"Drama,War",16.328606431404424,NR,5.7,598,636
1010,The Box,2015,100,"Drama,War",43.48684180714734,PG-13,-1.0,1264,636
989,Testament,2017,118,"Drama,Family,Fantasy",87.80330162087199,PG,4.8,1144,636
1273,To Gillian on Her 37th Birthday,1996,93,"Drama,Fantasy,Romance",13.038932379249191,PG-13,5.8,565,636
1254,The Yellow Birds,2017,94,"Drama,War",44.525108400496265,R,5.7,899,636
707,Mudbound,2017,134,"Drama,War",95.13354585169091,R,7.818181818181818,962,636
706,Much Ado About Nothing,2011,161,"Comedy,Romance",85.90817658648687,PG-13,8.6,957,636
658,Man Hunt,2002,74,"Documentary,Romance",88.88121323924689,NR,-1.0,836,637
556,Jet Lag,2002,91,"Comedy,Romance",57.52361919264784,R,6.1,658,637
1026,The Children of Huang Shi,2008,125,"Drama,War",29.501036939687047,R,7.0,123,637
1010,The Box,2015,100,"Drama,War",43.48684180714734,PG-13,-1.0,1264,637
294,Deep Web,2015,90,Documentary,76.40636678858549,NR,7.0,702,637
857,Rocketman,2006,72,Documentary,87.74547743546223,R,-1.0,830,637
1325,Veer-Zaara,2004,192,"Drama,Family,Musical",92.0,NR,8.692307692307692,126,637
537,Ip Man 4: The Finale,2019,107,"Action,Biography,Drama",86.49893633010491,NR,7.0,714,638
637,Love and Saucers,2017,65,"Biography,Documentary",84.20831700251416,NR,7.1,1266,638
938,Species II,1998,93,"Action,Horror,Sci-Fi",9.60244638452697,R,3.5,499,638
1082,The Forsaken,2001,90,"Action,Horror,Thriller",6.678636370531992,R,5.3,205,638
1325,Veer-Zaara,2004,192,"Drama,Family,Musical",92.0,NR,8.692307692307692,126,638
1161,The Music of Silence,2017,115,"Biography,Drama,Music",3.2187144287529064,NR,6.5,572,638
297,Descent,2020,60,"Adventure,Biography,Documentary",35.55635930853329,R,8.2,1267,638
1354,What You Gonna Do When the World's on Fire?,2018,123,Documentary,87.0,NR,6.7,907,639
570,Karl Marx City,2016,89,"Documentary,History",95.61452623725519,NR,6.5,665,639
724,New World,2002,-1,"Action,Drama,Fantasy",57.8450523088365,NR,5.3,595,639
522,In Your Eyes,2014,106,"Fantasy,Romance",60.53832619119961,NR,6.777777777777778,748,639
617,Little Manhattan,2005,84,"Comedy,Family,Romance",78.64406929470782,PG,8.857142857142858,453,639
1131,The Kid,1997,90,"Drama,Sport",44.86014144940605,R,5.8,346,640
413,Girlfight,2000,110,"Drama,Sport",88.22527846944823,R,6.833333333333333,432,640
921,Snakes on a Plane,2006,105,"Action,Adventure,Crime",69.0230799449041,R,6.357142857142857,274,640
1246,The Whistleblower,2019,134,"Action,Drama,Mystery",75.5273253343707,R,5.1,808,640
496,Hotel,2004,76,"Drama,Horror,Mystery",43.519679246740424,R,5.6,357,640
98,Artik,2019,78,"Horror,Thriller",97.14225303238432,NR,4.2,1223,640
372,Firestarter,2020,96,Documentary,36.232230968428176,R,8.1,723,640
290,Death Race,2008,105,"Action,Sci-Fi,Thriller",41.3287181742545,R,6.684210526315789,140,641
110,Bad Boys,2003,126,"Action,Biography,Crime",90.42376045094159,R,6.588235294117647,521,641
1010,The Box,2015,100,"Drama,War",43.48684180714734,PG-13,-1.0,1264,641
1355,Where Hands Touch,2018,122,"Drama,Romance,War",43.0,PG-13,7.380952380952381,853,641
921,Snakes on a Plane,2006,105,"Action,Adventure,Crime",69.0230799449041,R,6.357142857142857,274,641
273,Dangerous,2021,99,"Action,Romance,Thriller",78.51417144029824,G,7.7,675,641
919,Slumdog Millionaire,2008,120,"Drama,Romance",90.72582305905695,R,8.333333333333334,43,641
684,Metropia,2009,86,"Animation,Drama,Mystery",46.6012031606361,NR,6.2,604,642
1378,Woody Woodpecker,2017,91,"Adventure,Animation,Comedy",13.0,PG,3.4782608695652173,116,642
1007,The Best Offer,2013,131,"Crime,Drama,Mystery",53.90674615039213,R,7.0,660,642
1250,The Woodsman,2016,90,"Drama,Mystery,Thriller",88.0,R,4.1,1091,642
1072,The Filth and the Fury,2000,108,"Biography,Documentary,Music",91.66746257844271,R,9.0,655,642
334,Elis,2016,110,"Biography,Drama,Music",24.69862577963063,NR,6.6,1012,642
1263,Thor: Ragnarok,2017,130,"Action,Adventure,Comedy",91.1294804119655,PG-13,8.583333333333334,227,642
826,Race,2007,99,"Animation,Sci-Fi",62.7238630952051,PG-13,4.5,185,643
817,Promare,2019,111,"Action,Adventure,Animation",95.57520418993442,PG-13,7.1,380,643
747,October Gale,2014,91,"Drama,Romance,Thriller",17.03088843878856,NR,5.2,523,643
599,Leatherface,2017,90,"Crime,Horror,Thriller",29.787907564074132,R,5.545454545454546,1018,643
54,Akeelah and the Bee,2006,112,"Drama,Family",84.31065047286656,PG,8.076923076923077,148,643
1099,The Gunman,2016,-1,Western,16.11817279505972,R,-1.0,679,644
283,Dead Birds,2004,91,"Horror,Thriller,Western",44.378350940954164,R,5.25,666,644
1003,The Ballad of Buster Scruggs,2018,133,"Comedy,Drama,Musical",89.3305333343474,R,7.4,44,644
226,Chicago,2002,113,"Comedy,Crime,Musical",85.83170077924096,PG-13,8.307692307692308,482,644
879,Scarborough,2021,136,Drama,60.98502424137357,NR,8.2,1179,644
1289,Turbo: A Power Rangers Movie,1997,99,"Action,Adventure,Family",15.0,PG,5.090909090909091,454,645
802,Planes,2013,91,"Adventure,Animation,Comedy",23.99856507854798,PG,5.5,343,645
569,Kapo,1999,55,Documentary,61.12606625295852,NR,8.4,169,645
823,Queen of Hearts,2022,60,Documentary,93.87843568788533,NR,-1.0,1171,645
297,Descent,2020,60,"Adventure,Biography,Documentary",35.55635930853329,R,8.2,1267,645
939,Spice World,1997,93,"Comedy,Family,Music",33.389088646501136,PG,3.6666666666666665,636,646
120,Be Cool,2005,118,"Comedy,Crime,Music",30.14582551432734,PG-13,6.0,328,646
1181,The Phantom of the Opera,1998,99,Horror,34.30119241032258,R,3.2857142857142856,34,646
460,Haunt,2013,86,"Horror,Mystery,Romance",72.27169232477657,R,5.911764705882353,1035,646
654,Major Payne,1995,95,"Adventure,Comedy,Family",26.826359851223987,PG-13,6.375,213,646
1196,The Resurrection of Gavin Stone,2017,91,"Comedy,Drama,Family",50.33666626543103,PG,8.0,389,646
1148,The Lord of the Rings: The Two Towers,2002,179,"Action,Adventure,Drama",92.96397714836856,PG-13,9.1875,58,646
1231,The Vanishing,2018,107,"Crime,Drama,Mystery",48.56824235764254,R,5.157894736842105,536,647
787,Passenger 57,1992,84,"Action,Crime,Thriller",28.497848308142448,R,6.8125,369,647
912,Simon,2016,85,Thriller,49.93673093785261,PG,5.0,1211,647
991,The 15:17 to Paris,2018,94,"Biography,Drama,Thriller",22.239080023714926,PG-13,4.466666666666667,3,647
966,Stray,2019,90,"Drama,Horror,Thriller",94.99084164730981,NR,4.7,1249,647
1145,The Lives of Others,2006,137,"Drama,Mystery,Thriller",92.0048457174273,R,9.0,94,647
1134,The King,2002,130,Drama,56.92359268640131,R,8.1,327,647
785,Party Monster,2003,98,"Biography,Crime,Drama",78.37362097240987,NR,5.588235294117647,153,648
