movieID,name,genres,ratingFromIMDB,userID
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,25
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,184
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,184
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,184
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,184
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,184
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,184
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,184
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,184
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,184
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,184
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,239
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,239
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,239
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,239
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,239
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,239
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,239
922,Snapshots,Drama,8.724137931034482,239
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,239
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,239
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,93
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,93
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,93
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,93
909,Shutter Island,"Mystery,Thriller",7.857142857142857,93
1101,The Hand that Rocks the Cradle,"Drama,Thriller",7.923076923076923,93
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,93
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,93
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,93
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,93
205,Captain Fantastic,"Comedy,Drama",7.529411764705882,57
226,Chicago,"Comedy,Crime,Musical",8.307692307692308,57
237,"Clean, Shaven","Crime,Drama,Thriller",8.076923076923077,57
266,"Crouching Tiger, Hidden Dragon","Action,Adventure,Drama",7.846153846153846,57
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,57
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,57
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,57
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,57
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,57
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,57
7,13,"Crime,Drama,Thriller",7.928571428571429,16
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,16
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,16
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,16
339,Enemy of the State,"Action,Thriller",7.933333333333334,16
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,16
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,16
922,Snapshots,Drama,8.724137931034482,16
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,16
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,16
7,13,"Crime,Drama,Thriller",7.928571428571429,144
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,144
131,Bend It Like Beckham,"Comedy,Drama,Romance",7.666666666666667,144
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,144
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,144
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,144
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,144
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,144
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,144
1196,The Resurrection of Gavin Stone,"Comedy,Drama,Family",8.0,144
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,29
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,29
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,29
412,Gifted,Drama,7.916666666666667,29
422,Gods and Monsters,"Biography,Drama",7.7,29
428,Gone Girl,"Drama,Mystery,Thriller",8.055555555555555,29
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,29
1006,The Best Man Holiday,"Comedy,Drama",8.0,29
1072,The Filth and the Fury,"Biography,Documentary,Music",9.0,29
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,29
237,"Clean, Shaven","Crime,Drama,Thriller",8.076923076923077,26
254,Cool Runnings,"Adventure,Comedy,Family",7.333333333333333,26
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,26
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,26
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,26
1006,The Best Man Holiday,"Comedy,Drama",8.0,26
1072,The Filth and the Fury,"Biography,Documentary,Music",9.0,26
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,26
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,26
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,26
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,179
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,179
629,Lost and Delirious,"Drama,Romance",7.818181818181818,179
652,Mail Order Wife,Comedy,7.791666666666667,179
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,179
707,Mudbound,"Drama,War",7.818181818181818,179
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,179
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,179
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,179
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,179
237,"Clean, Shaven","Crime,Drama,Thriller",8.076923076923077,286
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,286
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,286
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,286
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,286
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,286
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,286
1311,Untamed Heart,"Drama,Romance",7.764705882352941,286
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,286
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,286
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,104
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,104
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,104
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,104
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,104
629,Lost and Delirious,"Drama,Romance",7.818181818181818,104
652,Mail Order Wife,Comedy,7.791666666666667,104
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,104
707,Mudbound,"Drama,War",7.818181818181818,104
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,104
7,13,"Crime,Drama,Thriller",7.928571428571429,91
16,"4 Months, 3 Weeks and 2 Days",Drama,8.444444444444445,91
54,Akeelah and the Bee,"Drama,Family",8.076923076923077,91
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,91
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,91
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,91
339,Enemy of the State,"Action,Thriller",7.933333333333334,91
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,91
922,Snapshots,Drama,8.724137931034482,91
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,91
16,"4 Months, 3 Weeks and 2 Days",Drama,8.444444444444445,223
54,Akeelah and the Bee,"Drama,Family",8.076923076923077,223
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,223
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,223
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,223
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,223
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,223
922,Snapshots,Drama,8.724137931034482,223
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,223
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,223
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,206
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,206
629,Lost and Delirious,"Drama,Romance",7.818181818181818,206
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,206
707,Mudbound,"Drama,War",7.818181818181818,206
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,206
909,Shutter Island,"Mystery,Thriller",7.857142857142857,206
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,206
922,Snapshots,Drama,8.724137931034482,206
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,206
7,13,"Crime,Drama,Thriller",7.928571428571429,108
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,108
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,108
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,108
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,108
339,Enemy of the State,"Action,Thriller",7.933333333333334,108
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,108
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,108
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,108
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,108
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,258
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,258
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,258
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,258
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,258
922,Snapshots,Drama,8.724137931034482,258
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,258
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,258
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,258
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,258
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,194
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,194
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,194
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,194
909,Shutter Island,"Mystery,Thriller",7.857142857142857,194
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,194
922,Snapshots,Drama,8.724137931034482,194
950,Star Wars: Episode VII - The Force Awakens,"Action,Adventure,Sci-Fi",8.6,194
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,194
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,194
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,126
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,126
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,126
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,126
909,Shutter Island,"Mystery,Thriller",7.857142857142857,126
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,126
922,Snapshots,Drama,8.724137931034482,126
950,Star Wars: Episode VII - The Force Awakens,"Action,Adventure,Sci-Fi",8.6,126
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,126
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,126
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,279
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,279
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,279
333,Election,"Comedy,Romance",7.529411764705882,279
339,Enemy of the State,"Action,Thriller",7.933333333333334,279
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,279
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,279
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,279
996,The Angels' Share,"Comedy,Crime,Drama",8.071428571428571,279
1006,The Best Man Holiday,"Comedy,Drama",8.0,279
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,90
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,90
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,90
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,90
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,90
922,Snapshots,Drama,8.724137931034482,90
1101,The Hand that Rocks the Cradle,"Drama,Thriller",7.923076923076923,90
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,90
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,90
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,90
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,80
903,Shaun the Sheep Movie,"Adventure,Animation,Comedy",7.7272727272727275,80
909,Shutter Island,"Mystery,Thriller",7.857142857142857,80
918,Slow West,"Action,Adventure,Drama",7.666666666666667,80
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,80
922,Snapshots,Drama,8.724137931034482,80
948,Stalingrad,"Drama,War",7.461538461538462,80
950,Star Wars: Episode VII - The Force Awakens,"Action,Adventure,Sci-Fi",8.6,80
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,80
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,80
7,13,"Crime,Drama,Thriller",7.928571428571429,161
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,161
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,161
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,161
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,161
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,161
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,161
922,Snapshots,Drama,8.724137931034482,161
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,161
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,161
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,287
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,287
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,287
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,287
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,287
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,287
1101,The Hand that Rocks the Cradle,"Drama,Thriller",7.923076923076923,287
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,287
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,287
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,287
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,71
401,Frost/Nixon,"Biography,Drama,History",8.272727272727273,71
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,71
652,Mail Order Wife,Comedy,7.791666666666667,71
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,71
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,71
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,71
922,Snapshots,Drama,8.724137931034482,71
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,71
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,71
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,268
237,"Clean, Shaven","Crime,Drama,Thriller",8.076923076923077,268
254,Cool Runnings,"Adventure,Comedy,Family",7.333333333333333,268
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,268
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,268
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,268
922,Snapshots,Drama,8.724137931034482,268
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,268
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,268
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,268
7,13,"Crime,Drama,Thriller",7.928571428571429,141
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,141
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,141
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,141
922,Snapshots,Drama,8.724137931034482,141
996,The Angels' Share,"Comedy,Crime,Drama",8.071428571428571,141
1006,The Best Man Holiday,"Comedy,Drama",8.0,141
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,141
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,141
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,141
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,18
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,18
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,18
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,18
1006,The Best Man Holiday,"Comedy,Drama",8.0,18
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,18
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,18
1311,Untamed Heart,"Drama,Romance",7.764705882352941,18
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,18
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,18
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,238
838,Remember,"Drama,Mystery,Thriller",8.272727272727273,238
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,238
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,238
909,Shutter Island,"Mystery,Thriller",7.857142857142857,238
922,Snapshots,Drama,8.724137931034482,238
1101,The Hand that Rocks the Cradle,"Drama,Thriller",7.923076923076923,238
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,238
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,238
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,238
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,150
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,150
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,150
922,Snapshots,Drama,8.724137931034482,150
996,The Angels' Share,"Comedy,Crime,Drama",8.071428571428571,150
1046,The Death of Stalin,"Comedy,Drama,History",8.181818181818182,150
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,150
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,150
1242,The Wave,"Drama,Thriller",7.923076923076923,150
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,150
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,159
237,"Clean, Shaven","Crime,Drama,Thriller",8.076923076923077,159
254,Cool Runnings,"Adventure,Comedy,Family",7.333333333333333,159
470,Hearts of Darkness: A Filmmaker's Apocalypse,Documentary,7.75,159
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,159
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,159
1072,The Filth and the Fury,"Biography,Documentary,Music",9.0,159
1101,The Hand that Rocks the Cradle,"Drama,Thriller",7.923076923076923,159
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,159
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,159
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,236
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,236
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,236
909,Shutter Island,"Mystery,Thriller",7.857142857142857,236
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,236
1006,The Best Man Holiday,"Comedy,Drama",8.0,236
1046,The Death of Stalin,"Comedy,Drama,History",8.181818181818182,236
1072,The Filth and the Fury,"Biography,Documentary,Music",9.0,236
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,236
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,236
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,251
237,"Clean, Shaven","Crime,Drama,Thriller",8.076923076923077,251
254,Cool Runnings,"Adventure,Comedy,Family",7.333333333333333,251
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,251
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,251
922,Snapshots,Drama,8.724137931034482,251
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,251
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,251
1311,Untamed Heart,"Drama,Romance",7.764705882352941,251
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,251
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,211
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,211
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,211
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,211
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,211
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,211
922,Snapshots,Drama,8.724137931034482,211
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,211
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,211
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,211
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,50
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,50
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,50
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,50
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,50
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,50
922,Snapshots,Drama,8.724137931034482,50
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,50
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,50
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,50
7,13,"Crime,Drama,Thriller",7.928571428571429,85
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,85
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,85
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,85
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,85
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,85
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,85
919,Slumdog Millionaire,"Drama,Romance",8.333333333333334,85
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,85
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,85
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,212
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,212
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,212
339,Enemy of the State,"Action,Thriller",7.933333333333334,212
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,212
669,Mary and Max,"Animation,Comedy,Drama",8.23076923076923,212
922,Snapshots,Drama,8.724137931034482,212
1006,The Best Man Holiday,"Comedy,Drama",8.0,212
1072,The Filth and the Fury,"Biography,Documentary,Music",9.0,212
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,212
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,264
922,Snapshots,Drama,8.724137931034482,264
996,The Angels' Share,"Comedy,Crime,Drama",8.071428571428571,264
1006,The Best Man Holiday,"Comedy,Drama",8.0,264
1046,The Death of Stalin,"Comedy,Drama,History",8.181818181818182,264
1072,The Filth and the Fury,"Biography,Documentary,Music",9.0,264
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,264
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,264
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,264
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,264
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,7
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,7
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,7
333,Election,"Comedy,Romance",7.529411764705882,7
339,Enemy of the State,"Action,Thriller",7.933333333333334,7
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,7
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,7
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,7
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,7
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,7
237,"Clean, Shaven","Crime,Drama,Thriller",8.076923076923077,285
470,Hearts of Darkness: A Filmmaker's Apocalypse,Documentary,7.75,285
472,Heaven & Earth,"Action,Biography,Drama",7.5,285
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,285
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,285
922,Snapshots,Drama,8.724137931034482,285
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,285
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,285
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,285
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,285
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,210
190,Brother,"Crime,Drama,Thriller",8.11111111111111,210
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,210
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,210
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,210
922,Snapshots,Drama,8.724137931034482,210
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,210
1263,Thor: Ragnarok,"Action,Adventure,Comedy",8.583333333333334,210
1325,Veer-Zaara,"Drama,Family,Musical",8.692307692307692,210
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,210
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,197
295,Delhi Belly,"Action,Comedy,Crime",8.166666666666666,197
311,Doctor Strange,"Action,Adventure,Fantasy",8.076923076923077,197
313,Dolemite Is My Name,"Biography,Comedy,Drama",7.714285714285714,197
339,Enemy of the State,"Action,Thriller",7.933333333333334,197
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,197
902,Shaun of the Dead,"Comedy,Horror",8.583333333333334,197
1145,The Lives of Others,"Drama,Mystery,Thriller",9.0,197
1148,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",9.1875,197
1381,X-Men: First Class,"Action,Adventure,Sci-Fi",8.307692307692308,197
128,Before the Devil Knows You're Dead,"Crime,Drama,Thriller",8.615384615384615,33
617,Little Manhattan,"Comedy,Family,Romance",8.857142857142858,33
794,Persepolis,"Animation,Biography,Drama",8.416666666666666,33
849,Riding Alone for Thousands of Miles,Drama,8.615384615384615,33
